ANO;DESPESA;VALOR;DATA;ORGAO;NOME_FAVORECIDO;CNPJ_FAVORECIDO;EMPENHO;FONTE;VALOR_PAGO;PAGO;LIQUIDADO;DOTACAO
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA VIGILÂNCIA SANITÁRIA. CONFORME PROCESSO  N° 8867/14;226.3; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ACEPEL COMÉRCIO DE ALIMENTOS TRIRRIENSE LTDA;10881034000196;535;7;226.3; SIM; SIM;" 0011030500762198 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA VIGILÂNCIA EM SAÚDE. CONFORME PROCESSO  N° 8867/14;452.6; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ACEPEL COMÉRCIO DE ALIMENTOS TRIRRIENSE LTDA;10881034000196;543;7;452.6; SIM; SIM;" 0011030500762197 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA SECRETARIA DE SAÚDE. CONFORME PROCESSO  N° 8867/14;678.9; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ACEPEL COMÉRCIO DE ALIMENTOS TRIRRIENSE LTDA;10881034000196;552;7;678.9; SIM; SIM;" 0011030200742186 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA ESTRATÉGIA DE SAÚDE DA FAMÍLIA. CONFORME  PROCESSO N° 8867/14;4344.96; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ACEPEL COMÉRCIO DE ALIMENTOS TRIRRIENSE LTDA;10881034000196;561;7;905.2; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DO CAPS. CONFORME PROCESSO N° 8867/14;452.6; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ACEPEL COMÉRCIO DE ALIMENTOS TRIRRIENSE LTDA;10881034000196;571;7;452.6; SIM; SIM;" 0011030200692184 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DO PROGRAMA DE ATENÇÃO BÁSICA EM SAÚDE.  CONFORME PROCESSO N° 8867/14;4073.4; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ACEPEL COMÉRCIO DE ALIMENTOS TRIRRIENSE LTDA;10881034000196;585;7;814.68; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; RECONHECIMENTO DE DÍVIDA REF PAGAMENTO DE SERVIÇO DE POSTAGEM EM GERAL P/ O FMS. CONFORME PROCESSO N° 2142/14;414.6; 09/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ACF SERRANA SERVIÇOS POSTAIS LTDA;39490966000190;449;7;414.6; SIM; SIM;" 0011030200742186 - 33903900000 - Fonte: 0007 - SUS"""
2015; Aquisição de materias permanentes para atender as necessidades do Programa de Atenção Basica(REEMPENHO). conforme Processo n° 12801/14;93577; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ACI COMERCIO LTDA;71208094000137;61;7;93577; SIM; SIM;" 0011030100682171 - 44905200000 - Fonte: 0007 - SUS"""
2015; SUBVENÇÃO PARA A AESPORT - ASSOCIAÇÃO ESPORTIVA DOS CLUBES DE OLARIA. CÔNEGO E CASCATINHA. CONFORME PROCESSO N°13836/15;25000; 23/06/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; AESPORT ASSOCIAÇÃO ESPORTIVA DOS CLUBES DE FUTEBOL DE OLARIAONEGO E CASCATINHA;10966040000146;597;0;25000; SIM; SIM;" 0012781200102087 - 33504300000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; Serviço de Saude Pública (Pagamento do Mov Ambulatorial - Janeiro a Julho/2015). CONFORME PROCESSO 21/15;68890.36; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AFAPE ASSOCAMIGOS E PAIS DO EDUCANDO;30557292000129;27;7;55088.31; SIM; SIM;" 0011030200702194 - 33903900000 - Fonte: 0007 - SUS"""
2015; Transferências regulares de recursos financeiros a entidades que participam dos Serviços da Rede de Proteção Social - Exercício 2015;148501.2; 05/02/2015; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA FRIB; AFAPE ASSOCAMIGOS E PAIS DO EDUCANDO;30557292000129;24;1;148501.2; SIM; SIM;" 0010812200102034 - 33504300000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; SUBVENÇÃO - LEI MUNICIPAL Nº4363. CONFORME PROCESSO Nº29214/14;184415.44; 06/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; AFAPE ASSOCAMIGOS E PAIS DO EDUCANDO;30557292000129;323;1;184415.44; SIM; SIM;" 0041236500102129 - 33504300000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; SUBVENÇÃO - LEI MUNICIPAL Nº4363. CONFORME PROCESSO Nº29214/14;50295.12; 06/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; AFAPE ASSOCAMIGOS E PAIS DO EDUCANDO;30557292000129;324;1;50295.12; SIM; SIM;" 0021236100102129 - 33504300000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; SUBVENÇÃO - LEI MUNICIPAL Nº4363. CONFORME PROCESSO Nº29214/14;184415.44; 06/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; AFAPE ASSOCAMIGOS E PAIS DO EDUCANDO;30557292000129;325;1;184415.44; SIM; SIM;" 0031236500102129 - 33504300000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Devolução do ISS retido indevidamente nas liquidações nº 04/15 e 52/15. CONFORME PROCESSO N° 3321/15;636.66; 20/04/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AFAPE ASSOCAMIGOS E PAIS DO EDUCANDO;30557292000129;338;7;636.66; SIM; SIM;" 0011030200702194 - 33903900000 - Fonte: 0007 - SUS"""
2015; SERVIÇO DE SAÚDE PÚBLICA (PAGT° DO MOV AMBULATORIAL/2015).  CONFORME PROCESSO N°21/15;5754.78; 08/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AFAPE ASSOCAMIGOS E PAIS DO EDUCANDO;30557292000129;762;1;5754.78; SIM; SIM;" 0011030200702194 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; REF CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO  DE ORTESE E PROTESE A SEREM UTILIZADOS EM PROCEDIMENTOS  CIRURGICOS PARA ATENDER PACIENTES DO HMRS. CONFORME  PROCESSO N° 19474/14;100000; 29/09/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AGA MÉD COMÉRCIO REPRESENTAÇÃO E ASSISTÊNCIA MÉDICO - HOSPITALAR LTDA;3367004000109;724;7;0; NÃO; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; RECONHECIMENTO DE DÍVIDA PARA AQUISIÇÃO DE MATERIAL HOSPITALAR  (ÓRTESES/PRÓTESES P/PACIENTES INTERNADOS NO HMRS. CONFORME  PROCESSO N° 30090/15;147563.4; 10/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AGA MÉD COMÉRCIO REPRESENTAÇÃO E ASSISTÊNCIA MÉDICO - HOSPITALAR LTDA;3367004000109;903;7;0; NÃO; SIM;" 0011030200742186 - 33909200000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE PLACA BLOQUEADA DE TÍBIA DISTAL ESQUERDA E PARAFUSO  BLOQUEADO PARA ATENDER O  PACIENTE VERÍSSIMO CANDIDO DE CASTRO  JR . COM FRATURA EXPOSTA ÓSSEA. CONFORME PROCESSO N° 23366/15;6390; 29/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AGA MÉD COMÉRCIO REPRESENTAÇÃO E ASSISTÊNCIA MÉDICO - HOSPITALAR LTDA;3367004000109;971;7;0; NÃO; NÃO;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO  HOSPITALAR P/A REALIZAÇÃO DE  PROCEDIMENTO CIRÚRGICO NO PACIENTE DAMIÃO S FIGUEIRA.  INTERNADO NO HMRS. COM LESÃO ENVELHECIDA DE TENDÃO PATELAR.  CONFORME PROCESSO N° 22223/15;6470; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AGA MÉD COMÉRCIO REPRESENTAÇÃO E ASSISTÊNCIA MÉDICO - HOSPITALAR LTDA;3367004000109;973;7;0; NÃO; NÃO;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; FORNECIMENTO DE ÁGUA AOS PRÓPRIOS MUNICIPAIS NO PERÍODO DE  JANEIRO DE 2009  A DEZEMBRO DE 2014. CONFORME PROCESSO  N22460/15;14268456.03; 03/09/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; Águas de Nova Friburgo;3119806000191;718;0;14268456.03; SIM; SIM;" 0020413000012002 - 33903900000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; Fornecimento de oxigenio a granel e gases hospitalares p/ atender as necessidades do HMNF. CONFORME PROCESSO N° 8060/14;14994.66; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AIR LIQUIDE BRASIL LTDA;331788000623;106;7;14859.47; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Fornecimento de oxigenio a granel e gases hospitalares p/atender as necessidades do HMRS. CONFORME PROCESSO N° 8060/14;51562.43; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AIR LIQUIDE BRASIL LTDA;331788000623;107;7;51562.43; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; FORNECIMENTO DE OXIGÊNIO A GRANEL E GASES P/ATENDER AS NECESSIDADES DO HMNF. CONFORME N° 8060/14;29994.05; 08/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AIR LIQUIDE BRASIL LTDA;331788000623;445;7;26729.72; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; FORNECIMENTO DE OXIGÊNIO A GRANEL E GASES HOSPITALARES P/ATENDER AS NECESSIDADES DO HMRS. CONFORME N° 8060/14;53864.76; 08/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AIR LIQUIDE BRASIL LTDA;331788000623;446;7;53680.81; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de oxigênio medicinal criogênico e comprimido. oxigênio nitroso medicinal  liquefeito para atender os pacientes do HMRS. pelo período de 02 meses. Conforme  Processo n° 18456/15;63908; 15/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AIR LIQUIDE BRASIL LTDA;331788000623;941;7;0; NÃO; NÃO;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Reconhecimento de dívida referente fornecimento de oxigênio a granel e gases  hospitalares para atender as necessidades do HMNF. CONFORME PROCESSO N°  31045/15;7464.6; 28/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AIR LIQUIDE BRASIL LTDA;331788000623;963;1;0; NÃO; NÃO;" 0011030200702189 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Reconhecimento de dívida referente fornecimento de oxigênio a granel e gases  hospitalares para atender as necessidades do HMRS. CONFORME PROCESSO N°  31045/15;103834.62; 28/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AIR LIQUIDE BRASIL LTDA;331788000623;964;1;0; NÃO; NÃO;" 0011030200702188 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Aquisição de oxigênio medicinal criogênico para atender aos pacientes do HMNF pelo  período de 02 meses. conforme Processo n° 18450/15;2440; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; AIR LIQUIDE BRASIL LTDA;331788000623;977;7;0; NÃO; NÃO;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; LOCAÇÃO DE IMOVEL PARA INSTALAÇÃO DE UNIDADE ESCOLAR - CÓRREGO DANTAS - JAN-JUN/15. CONFORME PROCESSO Nº7346/11;4235.88; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALBÉRICO ANTONIO BRANTES;3676317769;153;1;4235.88; SIM; SIM;" 0041236500252122 - 33903600000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; LOCAÇÃO DE IMÓVEL PARA INSTALAÇÃO DE UNIDADE ESCOLAR - PERIODO DE JULHO A DEZEMBRO/15. CONFORME PROCESSO N°7346/11;4235.88; 01/07/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALBÉRICO ANTONIO BRANTES;3676317769;611;3;3726.95; SIM; SIM;" 0041236500252122 - 33903600000 - Fonte: 0003 - SALARIO EDUCAÇÃO"""
2015; LOCAÇÃO DE IMÓVEL PARA INSTALAÇÃO DE UNIDADE ESCOLAR - PERIODO DE JULHO A DEZEMBRO/15. CONFORME PROCESSO N°7346/11COMPLEMENTO;236.46; 22/07/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALBÉRICO ANTONIO BRANTES;3676317769;646;3;0; NÃO; NÃO;" 0041236500252122 - 33903600000 - Fonte: 0003 - SALARIO EDUCAÇÃO"""
2015; Pagamento de aluguel do imóvel destinado ao CREAS referente aso meses de janeiro à outubro/15. e pagamento de energia eletrica e água;22000; 10/02/2015; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA FRIB; ALBERTINO ENEAS GAMA BUENO;8109877753;26;11;18671.75; SIM; SIM;" 0010824300232037 - 33903600000 - Fonte: 0011 - FNAS"""
2015; AQUISIÇÃO DE PEÇAS E ACESSÓRIOS PARA FROTA MUNICIPAL DE VEÍCULOS PESADOS (CAMINHÕES).  CONFORME PROCESSO N°30701/14;5242.74; 22/07/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALBERTO CAIO TAMBORRINO EPP;74434457000140;654;17;0; NÃO; NÃO;" 0010412200662157 - 33903000000 - Fonte: 0017 - ROYALTIES FEDERAIS"""
2015; AQUISIÇÃO DE PEÇAS E ACESSÓRIOS PARA FROTA MUNICIPAL DE  VEÍCULOS LEVES. CONFORME PROCESSO N°30706/14;3665.16; 14/10/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALBERTO CAIO TAMBORRINO EPP;74434457000140;786;17;0; NÃO; NÃO;" 0010412200662155 - 33903000000 - Fonte: 0017 - ROYALTIES FEDERAIS"""
2015; RESSARCIMENTO DE DANOS AO VEICULO SIENA PLACA NNA 2307. CONFORME PROCESSO Nº163/15;140; 28/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALCIONE FERNANDES DA ROCHA DAFLON;70991308387;283;0;140; SIM; SIM;" 0010412200012002 - 33909300000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; ADIANTAMENTO P/ FAZER FACE AS DESPESAS DA SECRETARIA.  CONFORME PROCESSO N°19447/05;283.49; 19/08/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALESSANDRO DE CASTRO ESTEBANEZ STAEL;1292089733;676;1;283.49; SIM; SIM;" 0010412200012002 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; CONTRATAÇÃO DIRETA PARA  02 APRESENTAÇÕES ARTÍSTICAS PARA O CARNAVAL 2015. NOS  DIAS 11  E 21 DE FEVEREIRO 2015. CONFORME PROCESSO Nº2414/15;8000; 10/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALEXANDRE GIL DOS SANTOS;1025149769;358;0;8000; SIM; SIM;" 0012369500122207 - 33903600000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; CONTRATAÇÃO DIRETA PARA  04 APRESENTAÇÕES ARTÍSTICAS PARA O CARNAVAL 2015. NOS  DIAS 10.13.15  E 17 DE FEVEREIRO 2015. CONFORME PROCESSO Nº2409/15;12000; 11/02/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALEXANDRE MARTINS DA SILVA;85661767749;371;0;12000; SIM; SIM;" 0012369500122207 - 33903600000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; REF AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS  NECESSIDADES DA FARMÁCIA COMPLEMENTAR. CONFORME  PROCESSO N° 21025/14;3988.8; 05/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALIANZAFARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA-ME;16803930000113;754;7;0; NÃO; NÃO;" 0011030500672166 - 33903000000 - Fonte: 0007 - SUS"""
2015; Contratação de empresa especializada no fornecimento de órtese e prótese a serem utilizadas em procedimentos cirúrgicos para atender os pacientes do HMRS. conforme Processo n° 19474/14;150000; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALLASCA COMÉRCIO LTDA;68623321000186;233;7;80090.14; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de oxigênio medicinal comprimido e nitrogênio medicinal comprimido para  atender aos pacientes do HMRS pelo período de 02 meses. Conforme Processo n°  18456/15;1520; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALMEIDA E WAROL LTDA-ME;10282352000130;976;7;0; NÃO; NÃO;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de oxigênio medicinal comprimido o para atender aos pacientes do HMNF  pelo período de 02 meses. conforme Processo n° 18450/15;225; 30/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALMEIDA E WAROL LTDA-ME;10282352000130;978;7;0; NÃO; NÃO;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; INSTALAÇÃO E IMPLEMENTAÇÃO DE ACESSO A INTERNET NA SEDE DA PREFEITURA E NAS SECRETARIAS - JAN - JUN/15. CONFORME PROCESSO Nº12698/12;150000; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALTA REDE CORPORATE NETWORK TELECOM LTDA;3287268000144;240;1;150000; SIM; SIM;" 0021236100502057 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; INSTALAÇÃO E IMPLEMENTAÇÃO DE ACESSO A INTERNET NA SEDE DA PREFEITURA E NAS SECRETARIAS - JAN - JUN/15. CONFORME PROCESSO Nº12698/12;30000; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALTA REDE CORPORATE NETWORK TELECOM LTDA;3287268000144;241;1;13293.6; SIM; SIM;" 0031236500502057 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; INSTALAÇÃO E IMPLEMENTAÇÃO DE ACESSO A INTERNET NA SEDE DA PREFEITURA E NAS SECRETARIAS - JAN - JUN/15. CONFORME PROCESSO Nº12698/12;46511.37; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; ALTA REDE CORPORATE NETWORK TELECOM LTDA;3287268000144;242;1;40103.4; SIM; SIM;" 0041236500502057 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Aquisição de colchões hospitalares para atender as necessidades do HMRS. CONFORME PROCESSO N° 16567/14;11662; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;126;7;11662; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de colchões hospitalares para atender as necessidades do HMNF. CONFORME PROCESSO N° 16567/14;4802; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;127;7;4802; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso geral para atender as necessidades da Vigilância Sanitária. conforme Processo n° 8867/14;9.4; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;180;7;9.4; SIM; SIM;" 0011030500762198 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso geral para atender as necessidades da Vigilância em Saúde. conforme Processo n° 8867/14;162.8; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;187;7;162.8; SIM; SIM;" 0011030500762197 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso geral para atender as necessidades da Secretaria Municipal de Saúde. conforme Processo n° 8867/14;144; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;198;7;144; SIM; SIM;" 0011030200742186 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso geral para atender as necessidades da Estratégia Saúde da Familia. conforme Processo n° 8867/14;585.6; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;209;7;585.6; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso geral para atender as necessidades do CAPS. conforme Processo n° 8867/14;129; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;218;7;129; SIM; SIM;" 0011030200692184 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de limpeza de uso em geral para atender as necessidades do Programa de Atenção Básica em Saúde. conforme Processo n° 8867/14;773.55; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;225;7;773.55; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO SOB DEMANDA DE FÓRMULA INFANTIL. COMPLEMENTOS E SUPLEMENTOS ALIMENTARES PARA ATENDER AS NECESSIDADES DO HMNF. CONFORME PROCESSO N° 19781/14;282; 12/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;462;7;282; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE FÓRMULAS INFANTIS. COMPLEMENTOS E SUPLEMENTOS ALIMENTARES PARA ATENDER AS NECESSIDADES DA FARMÁCIA DE DISTRIBUIÇÃO COMPLEMENTAR. CONFORME PROCESSO N° 19781/14;51584.39; 12/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;466;7;51584.39; SIM; SIM;" 0011030500672166 - 33903200000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE COLCHÕES HOSPITALARES PARA ATENDER AS NECESSIDADES DO HMRS. CONFORME PROCESSO N° 16567/14;14063; 19/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;478;7;14063; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DO HMRS. CONFORME PROCESSO N° 8867/14;1725; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;521;7;1725; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DO HMNF. CONFORME PROCESSO N° 8867/14;2500; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;530;7;2500; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA VIGILÂNCIA SANITÁRIA. CONFORME PROCESSO  N° 8867/14;95; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;538;7;95; SIM; SIM;" 0011030500762198 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA VIGILÂNCIA EM SAÚDE. CONFORME PROCESSO  N° 8867/14;203.5; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;546;7;203.5; SIM; SIM;" 0011030500762197 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE LIMPEZA DE USO GERAL PARA ATENDER  AS NECESSIDADES DA SECRETARIA DE SAÚDE. CONFORME PROCESSO  N° 8867/14;304.2; 23/07/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; ALTERNATIVA COMERCIO E SERVIÇOS LTDA -ME;13791068000188;556;7;304.2; SIM; SIM;" 0011030200742186 - 33903000000 - Fonte: 0007 - SUS"""
